,index,date,full_date,id,text,time
324,324,2020-04-15,2020-04-15 16:03:27,1249659422747623424,"Using a 5-day treatment regimen—#hydroxychloroquine with #Azithromycin or Z-Pac &amp; #Zinc, doctor successfully treats 39 of his #COVID19 infected patients at a #nursinghome. National media immediately attacks this black, republican physician.
https://t.co/7shMWuLCXI",16:03:27
325,325,2020-04-15,2020-04-15 17:16:42,1256444532746588160,"#Hydroxychloroquine and #Azithromycin, used in treatment of #COVID19 patients, has serious side effects says plea filed in  #SupremeCourt, seeks changes in treatment guidelines. #CoronavirusOutbreak",17:16:42
326,326,2020-04-16,2020-04-16 21:42:02,1264983325267111941,"TRUMP'S MIRACLE DRUG: 
French Study of 1,000+ Patients Including Seniors 
98% Success Rate with Hydroxychloroquine-Azithromycin Regimen 
#hydroxychloroquine #Trump #backtowork
https://t.co/DPDlFV4lhw via @gatewaypundit",21:42:02
327,327,2020-04-12,2020-04-12 19:51:12,1272863600642842625,"French researcher Dr. Didier Raoult has now treated 1000 #coronavirus patient with 99.3% success rate [Update]

#Hydroxychloroquine Azithromycin combination, when started immediately after diagnosis, is a safe and efficient treatment for #COVID19”

https://t.co/cwlgoW1QnX",19:51:12
328,328,2020-04-13,2020-04-13 00:39:21,1312713650201919490,"April 9 - study of 1061 patients shows that #Hydroxychloroquine “is a safe and efficient treatment for #Covid_19“    https://t.co/rudvovHZDn   But the next day, Dr. Fauci says “sometime in the summer” we would know which treatment is working - WE KNOW NOW !!!!",00:39:21
329,329,2020-04-12,2020-04-12 19:51:12,1273232135139332099,"French researcher Dr. Didier Raoult has now treated 1000 #coronavirus patient with 99.3% success rate [Update]

#Hydroxychloroquine Azithromycin combination, when started immediately after diagnosis, is a safe and efficient treatment for #COVID19”

https://t.co/KspPvPvthX",19:51:12
330,330,2020-04-12,2020-04-12 19:15:25,1273036395192426498,"#Hydroxychloroquine 

TRUMP'S MIRACLE DRUG: French Study of 1,000+ Patients Including Seniors See 98% Success Rate with Hydroxychloroquine-Azithromycin Regimen https://t.co/oSi0RP7frl",19:15:25
331,331,2020-04-12,2020-04-12 22:53:38,1273232386545852416,"Very good news in a study using a #Hydroxychloroquine -#Azithromycin (HCQ-AZ) combo in over 1000 patients.

“...when started immediately after diagnosis, is a safe and efficient treatment for #COVID19, with a mortality rate of 0.5%, in elderly patients. https://t.co/IKbMtGRsTs",22:53:38
332,332,2020-04-13,2020-04-13 09:40:00,1273044563523854336,"Results published on Remdesivir coronavirus drug treatment show promise-More testing needed!
#Covid19 #US  #AZITHROMYCIN  
?@WHO? #Hydroxychloroquine #AZITHROMYCIN ?@CDCgov? ?@realDonaldTrump? #convalescentplasma #Remdesivir
 https://t.co/qzGEkQmaA1",09:40:00
333,333,2020-04-13,2020-04-13 11:23:18,1277746543676870658,"Treatment options for #COVID19 in USA:

#Hydroxychloroquine:
- $0.63 per pill
- generic
- 11 US manufacturers

#Azithromycin:
- $0.84 per pill
- generic
- 12 US manufacturers

#Remdesivir:
- $1000 per pill
- on-patent
- 1 US manufacturer (Gilead)",11:23:18
334,334,2020-04-14,2020-04-14 17:17:44,1279170267626029058,"Is #Hydroxychloroquine hype hampering enrollment in Gilead’s remdesivir trials for #COVID19? $GILD #coronavirus #chloroquine 

https://t.co/H8xDocC2vm",17:17:44
335,335,2020-04-14,2020-04-14 05:15:27,1280926380746817537,Dr Zelenko  updates his outpatient treatment of COVID19 patients https://t.co/PTh8CyYWyZ #auspol #plaquenil #Hydroxychloroquine #remdesivir,05:15:27
336,336,2020-04-14,2020-04-14 12:14:10,1248661804324130816,"#COVID19
Why Remdesivir and Hydroxychloroquine for SARS-CoV-2?
Two studies have some good news and bad news for potential #coronavirus treatments.
#remdesivir looks “hopeful” but #Hydroxychloroquine has some worrying side effects.
#CoronaVirusUpdate
https://t.co/ZgEAhGsr4N",12:14:10
337,337,2020-04-07,2020-04-07 19:16:11,1288601470112280576,"Why won’t @seanhannity and @DrOz talk about CytoDyn, Kaletra, favipiravir, remdesivir just to name a few? #COVID19Pandemic #COVID #Hydroxychloroquine #FactsNotFear",19:16:11
338,338,2020-04-07,2020-04-07 14:59:23,1262715752341295104,"Larry Elder Show: Is #Hydroxychloroquine a Promising Treatment?

https://t.co/xJNzGEJwFc

#Coronavirus",14:59:23
339,339,2020-04-07,2020-04-07 17:42:06,1312144623444258817,"This #Hydroxychloroquine is not as effective as it’s projected

Mortality rate is higher &amp; hence @ICMRDELHI should look into alternatives like Ritonavir, Lopinavir used in treating HIV

There is also a huge expectation on remdesivir a failed drug that was developed to cure Ebola",17:42:06
340,340,2020-04-07,2020-04-07 16:12:20,1312500785830264832,"""#Fauci has been touting Remdesivir...costs thousands and works less well than #hydroxychloroquine—a generic that has worked all over the world. Remdesivir requires intravenous administration and has stronger side effects."" 

#chloroquine #Wuhan #USA #KAG
https://t.co/IgGpi0JHRn",16:12:20
341,341,2020-04-08,2020-04-08 02:45:42,1257165547982041088,Do media pundits want potential coronavirus treatment to fail? https://t.co/ms1UP8SFe8 #Hydroxychloroquine #COVID19 potential #treatment #coronavirus #PandemicCovid19 #Tucker,02:45:42
342,342,2020-04-08,2020-04-08 03:21:31,1271804451485974528,"??#Hydroxychloroquine, Chloroquine and Remdesivir: The #Coronavirus #Cure???
#vaccines 
#Health 
#WaqarZaka 
#Warzone 
#WoodenAward 
#ChinaLiedPeopleDied 

https://t.co/LaLOQ3KCAe",03:21:31
343,343,2020-04-11,2020-04-11 10:40:27,1288123489417752585,"Gilead Pharm wants a piece of the #CV19 pie w it's drug Remdesivir, which may or may not work at $1000 per course treatment.

Meanwhile, the #Hydroxychloroquine
*cure* nails it for cheap.

Don't believe the hype. 

https://t.co/P6RZnzF9Oh",10:40:27
344,344,2020-04-11,2020-04-11 11:04:42,1258252713374158848,"Debt Rattle April 11 2020 #AndrewCuomo #Assange #coronavirus #COVID19 #Fauci #hydroxychloroquine #NursingHomes #Pelosi #Remdesivir #SupremeCourt #WHO

https://t.co/2f4knE49Bt",11:04:42
345,345,2020-04-10,2020-04-10 19:28:05,1260225581955928064,"TRUMPS MIRACLE DRUG: French Study of 1,000+ #Patients Including #Seniors See 98% Success Rate with #Hydroxychloroquine #Azithromycin Regimen https://t.co/SslMz2r698",19:28:05
346,346,2020-04-10,2020-04-10 18:53:18,1280340662794309632,Italy Finally Starts Mass Treatment with #Hydroxychloroquine  https://t.co/JACVVQkDS7,18:53:18
347,347,2020-04-10,2020-04-10 19:59:54,1309217539763757056,"French Study of 1,000+ Patients Including Seniors See 98% Success Rate with #Hydroxychloroquine-Azithromycin Regimen https://t.co/envjkFVrQS #coronavirus #COVID19",19:59:54
348,348,2020-04-10,2020-04-10 18:48:21,1262791743423954944,"French Study of 1,000+ Patients Including Seniors See 98% Success Rate with #Hydroxychloroquine +
#Azithromycin Regimen https://t.co/ef0zLIAocs",18:48:21
349,349,2020-04-11,2020-04-11 16:36:12,1257745990209200129,"Remdesivir to replace Hydroxychloroquine from pavilion end! 

(P.s: Let’s hope we’ve something concrete this time)

#remdesivir #Hydroxychloroquine 
#COVID19Update 
#StayHomeStaySafe",16:36:12
350,350,2020-04-11,2020-04-11 11:32:03,1261963323601551360,"#TRUMP'S #MIRACLE #DRUG: #French #Study of #1,000+ #Patients #Including #Seniors #See #98% #Success #Rate with #Hydroxychloroquine-#Azithromycin #Regimen https://t.co/iFZa62NhhM",11:32:03
351,351,2020-04-10,2020-04-10 07:37:43,1270008680361099265,"#Covid19 drug hopefuls are cheap to make
Study says $GILD #Remdesivir for $ 0.93 !
$FUJIY    #Avigan runs $1.45 to make per day !
$SNY    #Hydroxychloroquine  $ 0.08 !!! 
manufactured profitably at very low costs between $1 + $29 per course of treatment ! 
https://t.co/MRjVwOwSI2",07:37:43
352,352,2020-04-10,2020-04-10 04:35:45,1285217145157300227,"#Coronavirus: Clinical trial of hydroxychloroquine for treatment begins in US

#Hydroxychloroquine #US #CoronavirusUsa

https://t.co/qVTWJFIO45",04:35:45
353,353,2020-04-10,2020-04-10 03:41:47,1317217707021029376,"US starts clinical trial of #hydroxychloroquine for #Coronavirus treatment 

https://t.co/JxrfWk03Ta",03:41:47
354,354,2020-04-11,2020-04-11 02:25:01,1316184928896389120,"TRUMP'S MIRACLE DRUG: French Study of 1,000+ Patients Including Seniors See 98% Success Rate with #Hydroxychloroquine-Azithromycin Regimen #Coronavirus #FakeNews  https://t.co/CIPL6Npq4N",02:25:01
355,355,2020-04-11,2020-04-11 04:02:47,1312419149587587072,"""President #TRUMP'S MIRACLE DRUG: #French Study of 1,000+ Patients Including Seniors See 98% Success Rate with #Hydroxychloroquine-Azithromycin Regimen""~&gt; https://t.co/C8dPRba9yI",04:02:47
356,356,2020-04-09,2020-04-09 15:56:43,1312348041635135488,? NEWS ? #counterpunch #covid19 #coronavirus ? Why #Remdesivir and #Hydroxychloroquine for COVID-19? https://t.co/Ssj2ZCHPax,15:56:43
357,357,2020-04-08,2020-04-08 20:17:41,1250901567735300102,"2020

""#Remdesivir and #chloroquine effectively inhibit the recently emerged novel #coronavirus (2019-nCoV) in vitro""  #hydroxychloroquine #DidierRaoult #CoronaVirusUpdates

https://t.co/oyLpwMdQaw",20:17:41
358,358,2020-04-12,2020-04-12 02:25:51,1298127309505880065,"#ICMR: #Hydroxychloroquine Can’t Be Used For The Treatment Of #COVID19  

https://t.co/22D8sIBKAQ",02:25:51
359,359,2020-04-14,2020-04-14 01:34:57,1249794969377935370,"#BigPharma drug for #Covid19 #Remdesivir 100 mg = $2400

Off patent generic #Hydroxychloroquine 100 mg = 5 to 10 cents",01:34:57
360,360,2020-04-13,2020-04-13 20:21:55,1263530796310310915,"Poll: Retweet if you’d try #Hydroxychloroquine regimen.
Like if you’d take a Gates vaccine with tracking chip.",20:21:55
361,361,2020-04-13,2020-04-13 22:38:30,1266396526013751298,"#Live: #Trump, #Coronavirus Task Force hold White House briefing https://t.co/tquVNUZbFB via @YouTube #Covid19 #hydroxychloroquine #remdesivir",22:38:30
362,362,2020-04-16,2020-04-16 21:39:09,1262836270692208644,#remdesivir More evidence remdesivir fucks the #chinesevirus !,21:39:09
363,363,2020-04-16,2020-04-16 22:01:05,1286737535020998656,More great therapeutic news. Not just #Hydroxychloroquine but #remdesivir is having positive results. https://t.co/ToWEISI3yq,22:01:05
364,364,2020-04-17,2020-04-17 02:24:09,1251940231500066823,So how does the promise of  #remdesivir differ from the promise of the #Hydroxychloroquine cocktail? #COVID19,02:24:09
365,365,2020-04-18,2020-04-18 07:16:07,1262801397340225536,#HydroxyChloroquine works for many. #Covid19 treatment  https://t.co/07rnZ8NVrK,07:16:07
366,366,2020-04-17,2020-04-17 17:01:48,1277594237123670017,"https://t.co/tH3pxBw4de 

New Cancer Treatment #Hydroxychloroquine #Azithromycin, $1 treatment!!!?????",17:01:48
367,367,2020-04-17,2020-04-17 22:48:04,1249470763247243265,"#Doctors study #HydroxyChloroquine possible #CoronaVirus treatment touted by @realDonaldTrump 

#HydroxyChloroquine",22:48:04
368,368,2020-04-08,2020-04-08 11:29:16,1287914499312418816,There is so much promising science on treatment of COVID THAT clinicians are using but journalists and tweeters have no idea about #remdesivir #Tocilizumab #Hydroxychloroquine  https://t.co/OrGkCuWkhj #auspol #coronavirusaus  #CoronavirusUSA,11:29:16
369,369,2020-04-08,2020-04-08 11:16:00,1263901862278897666,#lopinavir #ritonavir #hydroxychloroquine also included in #NHS #UK #coronavirusUK Recovery trial https://t.co/3CQtjUurOw Quicker we find an effective treatment quicker we can get back to normal https://t.co/7vpjUJGxYs,11:16:00
370,370,2020-04-10,2020-04-10 10:08:32,1255667247428730880,"Clinical trial of hydroxychloroquine for COVID-19 treatment begins in US
https://t.co/RtPt2Ov8as
#Khabarhub #COVID19Pandemic #Hydroxychloroquine",10:08:32
371,371,2020-04-10,2020-04-10 14:33:01,1288117506377277443,Do not listen to the naysayers concerning the #Hydroxychloroquine regimen. It works and there’s data from over 6200 doctors in 30 countries that proves it. https://t.co/RIkKcGCJzn,14:33:01
372,372,2020-04-10,2020-04-10 16:41:26,1311997475947978754,"Any physicians providing care for COVID-19 seeing rhabdomyolysis? Drug related (i.e. Remdesivir, HCQ)? #coronavirus #COVID?19 #Remdesivir #hydroxychloroquine",16:41:26
373,373,2020-04-09,2020-04-09 05:17:35,1249415847698784256,"Latest #covid19 treatment attempts: #Hydroxychloroquine, plasma treatment and #remdesivir: https://t.co/Q4pfuSGaHz",05:17:35
374,374,2020-05-04,2020-05-04 13:02:22,1265299565235798021,"$GILD - Gilead's remdesivir worth $4,500 per patient - ICER https://t.co/hG6bIHT5ic

#ARMRreport #investing #investors #stocks #stockmarket #stockmarketnews #covid19 #remdesivir #wuhanvirus",13:02:22
375,375,2020-05-04,2020-05-04 14:57:39,1249061856712388609,"Discrediting #Hydroxychloroquine Part II: Ignore the Science, Treat it as Snake Oil – https://t.co/mr1iMyslo4 https://t.co/ULBiw2BmV8 #Remdesivir",14:57:39
376,376,2020-05-04,2020-05-04 05:50:17,1259803174841380865,"Do you see the motivation here? #Remdesivir @ $1000 vs #Hydroxychloroquine @ $1? 
Take a look at this article.

https://t.co/tezien1oCZ",05:50:17
377,377,2020-05-01,2020-05-01 22:35:01,1255597638654873600,"It is “an important treatment for hospitalized coronavirus patients … it’s really a promising situation.”

The @US_FDA granted an emergency authorization for Gilead’s remdesivir to treat the #CCPvirus, said President @realDonaldTrump.

https://t.co/wMdlqIhQD3",22:35:01
378,378,2020-05-01,2020-05-01 21:50:05,1258981650643353600,"EMERGENCY FDA AUTHORIZATION: Trump Makes URGENT Announcement on Coronavirus Treatment
#Gilead #remdesivir #coronaVirus #Covid19 @realDonaldTrump @FDA #CoronaVirusFacts 

Watch the FULL Speech Here: https://t.co/GyQ8dEa5qK",21:50:05
379,379,2020-05-01,2020-05-01 13:28:58,1257004801801555973,Pharmalot.. Pharmalittle.. Good Morning.. Gilead faces remdesivir production challenges; Will scientists run out of Covid-19 trial patients? and more news.. https://t.co/fG4Rdp71vE #pharma #remdesivir #COVID__19 #Covid19 #coronavirus #Hydroxychloroquine #vaccines $JNJ $GILD,13:28:58
380,380,2020-05-01,2020-05-01 22:09:43,1260243373853564929,"OMG! TRUMP JUST ""PROMOTED"" REMDESIVIR!! THE DEMOCRATS ARE GONNA RUN OUT OF TREATMENT OPTIONS!!??????????????
#HYDROXYCHLOROQUINE
#TRUMP",22:09:43
381,381,2020-05-05,2020-05-05 06:11:13,1265434708403347456,"“But #Hydroxychloroquine causes BLINDNESS!”

Damage to the retina occurs in about one out of 5,000 patients taking HCQ for more than five years, according to #JohnsHopkins. 

Treatment time of #HCQ for #COVID19: 

5 days. 

#Remdesivir #Chloroquine #hydroxycloroquine #plaquenil",06:11:13
382,382,2020-05-04,2020-05-04 14:07:41,1279864888043532288,"The #Trump’s base’s suspicions about #remdesivir began after #Fauci announced the results of a trial.That night, #Ingraham devoted a segment of her show arguing on behalf of #hydroxychloroquine. Ingraham suggested that remdesivir could present dangers. https://t.co/rpLWgAgPBK",14:07:41
383,383,2020-05-01,2020-05-01 01:19:19,1280478378059943936,"Dr. Fauci refused to fund a #Hydroxychloroquine study, yet he and his panel funded Gilead's #Remdesivir trial. 

9 panel members that sit on the US NIH COVID19 Treatment Task Force also work for Gilead. https://t.co/H5FiJ296S9  #CoronavirusUSA #COVID19",01:19:19
384,384,2020-04-30,2020-04-30 19:14:34,1301499081538375681,Laura Ingraham dismissed a study that found promising results in #coronavirus patients treated with the Ebola drug #remdesivir and once again touted the unproven malaria drug #hydroxychloroquine as a potential treatment despite criticism. https://t.co/cf4qPN4H0f #UnitedStates,19:14:34
385,385,2020-04-30,2020-04-30 14:33:42,1312240203709452289,".#remdesivir ""...works in the lab.""  #Hydroxychloroquine works in people...  which is your choice?",14:33:42
386,386,2020-04-30,2020-04-30 00:58:27,1312574050858930176,#remdesivir not impressed. I'd rather have #Hydroxychloroquine Something weird going on with this drug and #Fauci,00:58:27
387,387,2020-04-30,2020-04-30 00:20:25,1312748833659650049,I just heard: #remdesivir is $1000 PER PILL. #HydroxyChloroquine is 63 CENTS per pill. #FireFauciNow,00:20:25
388,388,2020-04-30,2020-04-30 01:33:38,1288240541352767489,"Don't think that YOU won't be paying for the #FireFauci favored Remdesivir.  YOU fund Medicaid. YOU pay healthcare cos premiums. How is the profit of a patented drug distributed??  Low cost, successful #hydroxychloroquine treatment has had little support. Why? Many have died...",01:33:38
